AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
166.49797834876745,sit,166138.0,166.138,1.19,-9.15,3.72,-0.45,0.21,-0.07,-78.3,50.28,-15.92
167.50097821833833,lay down,167209.0,167.209,-0.76,-10.03,-1.19,-0.17,-1.35,0.4,-75.36,42.68,-9.46
168.50397808790922,lay down,168322.0,168.322,0.43,-9.31,2.65,1.07,-0.35,-0.66,-68.69,51.81,-9.63
169.50697795748013,lay down,169393.0,169.393,2.4,-7.05,7.07,1.04,-0.15,-0.53,-72.32,59.09,-18.25
170.50997782705102,lay down,170464.0,170.464,0.99,-7.62,6.55,0.12,0.05,-0.14,-73.12,59.02,-20.08
171.5129776966219,lay down,171534.0,171.534,2.38,-7.19,5.15,0.17,0.51,0.43,-73.57,56.8,-17.07
172.5159775661928,lay down,172608.0,172.608,1.94,-7.17,6.69,-0.01,0.01,-0.0,-73.37,57.88,-19.22
173.51897743576367,lay down,173678.0,173.678,2.45,-7.22,6.45,-0.0,0.03,0.01,-73.79,56.65,-17.49
174.52197730533456,lay down,174749.0,174.749,2.47,-7.19,6.45,0.01,0.04,0.01,-74.55,56.83,-17.54
175.52497717490544,lay down,175820.0,175.82,2.48,-7.27,6.41,0.03,-0.03,0.04,-73.12,57.76,-17.04
176.52797704447633,lay down,176891.0,176.891,13.18,-9.52,0.02,9.07,-7.19,30.34,-72.84,57.37,-17.19
177.53097691404722,lay down,177961.0,177.961,2.39,-7.37,6.27,0.0,0.03,0.0,-73.06,57.09,-16.98
178.5339767836181,lay down,179032.0,179.032,2.43,-7.35,6.29,0.01,-0.01,0.04,-73.18,57.34,-17.23
179.536976653189,lay down,179032.0,179.032,2.43,-7.35,6.29,0.01,-0.01,0.04,-73.18,57.34,-17.23
180.5399765227599,lay down,180103.0,180.103,2.34,-7.39,6.42,-0.01,0.01,-0.02,-72.92,57.38,-17.2
181.5429763923308,lay down,181217.0,181.217,2.32,-7.36,6.45,-0.01,0.02,0.01,-73.02,57.02,-16.49
182.54597626190167,lay down,182290.0,182.29,2.35,-7.41,6.39,0.01,-0.0,-0.02,-73.12,56.91,-17.7
183.54897613147256,lay down,183361.0,183.361,2.37,-7.5,6.22,0.0,0.02,0.0,-73.69,56.96,-16.66
184.55197600104344,lay down,184432.0,184.432,2.3,-7.62,6.21,-0.01,0.03,0.01,-73.94,56.66,-17.26
185.55497587061436,lay down,185502.0,185.502,2.37,-7.4,6.31,0.06,-0.05,0.02,-73.4,56.59,-16.49
186.5579757401852,lay down,186573.0,186.573,2.23,-7.32,6.41,0.01,0.02,0.03,-73.03,57.42,-16.91
187.5609756097561,lay down,187644.0,187.644,2.91,-5.13,7.61,0.72,-0.47,0.86,-63.62,64.86,-22.6
188.56397547932696,lay down,188714.0,188.714,2.3,-6.33,7.48,-0.03,0.01,-0.02,-61.03,64.82,-20.04
189.5669753488979,lay down,189785.0,189.785,2.03,-6.4,7.44,-0.0,0.02,-0.01,-61.21,63.9,-18.9
190.5699752184688,lay down,190859.0,190.859,1.76,-6.91,7.0,0.01,-0.02,-0.03,-67.38,61.34,-18.17
191.57297508803967,lay down,191971.0,191.971,1.79,-6.84,7.08,0.01,0.02,0.0,-67.16,61.46,-18.85
192.57597495761053,lay down,193042.0,193.042,2.04,-6.87,6.91,-0.11,0.1,-0.15,-68.18,61.21,-18.08
